sub	RT	correct	category	condition	conditionName	repeatDist	targetItem	categoryNum	phase
12	1966	1	Food	2	mixed	0	Food4.jpg	1	SixItems
12	2576	1	Objects	1	uniform	0	Objects8.jpg	2	SixItems
13	2055	1	Objects	1	uniform	0	Objects8.jpg	2	ThreeItems
13	1170	1	Food	1	uniform	0	Food15.jpg	1	ThreeItems
13	2170	1	Food	2	mixed	0	Food13.jpg	1	ThreeItems
13	2149	1	Objects	2	mixed	0	Objects19.jpg	2	ThreeItems
13	5051	1	Food	1	uniform	0	Food9.jpg	1	ThreeItems
13	804	1	Objects	2	mixed	0	Objects8.jpg	2	ThreeItems
13	1072	1	Objects	1	uniform	0	Objects2.jpg	2	ThreeItems
13	1439	1	Food	2	mixed	0	Food4.jpg	1	ThreeItems
13	888	1	Objects	1	uniform	0	Objects7.jpg	2	ThreeItems
13	1055	1	Food	1	uniform	0	Food13.jpg	1	ThreeItems
13	723	0	Objects	2	mixed	0	Objects17.jpg	2	ThreeItems
13	1146	1	Food	2	mixed	0	Food14.jpg	1	ThreeItems
13	1145	1	Objects	2	mixed	0	Objects6.jpg	2	SixItems
13	15966	0	Food	2	mixed	0	Food10.jpg	1	SixItems
13	1055	1	Objects	1	uniform	0	Objects6.jpg	2	SixItems
13	2314	1	Food	1	uniform	0	Food14.jpg	1	SixItems
13	1106	1	Objects	1	uniform	0	Objects14.jpg	2	SixItems
13	2290	1	Food	2	mixed	0	Food16.jpg	1	SixItems
13	1741	1	Objects	2	mixed	0	Objects13.jpg	2	SixItems
13	1688	1	Food	1	uniform	0	Food20.jpg	1	SixItems
13	2888	1	Food	2	mixed	0	Food8.jpg	1	SixItems
13	2731	1	Objects	1	uniform	0	Objects15.jpg	2	SixItems
13	801	0	Food	1	uniform	1	Food10.jpg	1	SixItems
13	2052	0	Objects	2	mixed	0	Objects10.jpg	2	SixItems
13	1190	1	Objects	2	mixed	0	Objects9.jpg	2	SixItems
13	2913	1	Food	1	uniform	0	Food16.jpg	1	SixItems
13	1236	1	Objects	1	uniform	0	Objects12.jpg	2	SixItems
13	2050	1	Food	2	mixed	0	Food17.jpg	1	SixItems
13	1434	1	Food	1	uniform	0	Food2.jpg	1	SixItems
13	985	1	Food	2	mixed	0	Food6.jpg	1	SixItems
13	1298	1	Objects	2	mixed	0	Objects1.jpg	2	SixItems
13	3075	1	Objects	1	uniform	0	Objects20.jpg	2	SixItems
13	4072	1	Food	1	uniform	0	Food7.jpg	1	SixItems
13	1558	1	Objects	1	uniform	0	Objects4.jpg	2	SixItems
13	2446	0	Objects	2	mixed	0	Objects2.jpg	2	SixItems
13	6082	1	Food	2	mixed	0	Food11.jpg	1	SixItems
13	872	1	Food	1	uniform	0	Food8.jpg	1	SixItems
13	869	1	Food	2	mixed	0	Food3.jpg	1	SixItems
13	3735	1	Objects	2	mixed	0	Objects20.jpg	2	SixItems
13	1438	1	Objects	1	uniform	0	Objects10.jpg	2	SixItems
13	1353	1	Objects	2	mixed	0	Objects3.jpg	2	SixItems
13	770	1	Objects	1	uniform	0	Objects19.jpg	2	SixItems
13	1203	1	Food	2	mixed	0	Food5.jpg	1	SixItems
13	705	1	Food	1	uniform	0	Food3.jpg	1	SixItems
13	921	1	Food	1	uniform	0	Food18.jpg	1	SixItems
13	1747	1	Objects	2	mixed	0	Objects16.jpg	2	SixItems
13	1943	1	Food	2	mixed	0	Food1.jpg	1	SixItems
13	1259	1	Objects	1	uniform	0	Objects11.jpg	2	SixItems
13	1275	0	Food	1	uniform	0	Food6.jpg	1	SixItems
13	1061	1	Food	2	mixed	0	Food18.jpg	1	SixItems
13	3741	1	Objects	2	mixed	0	Objects11.jpg	2	SixItems
13	1006	1	Objects	1	uniform	0	Objects17.jpg	2	SixItems
13	1731	1	Objects	2	mixed	0	Objects4.jpg	2	SixItems
13	3558	1	Food	2	mixed	0	Food2.jpg	1	SixItems
13	1361	1	Food	1	uniform	0	Food4.jpg	1	SixItems
13	3836	0	Objects	1	uniform	0	Objects13.jpg	2	SixItems
13	1407	1	Objects	1	uniform	0	Objects18.jpg	2	SixItems
13	4113	1	Food	1	uniform	0	Food5.jpg	1	SixItems
13	1281	1	Food	2	mixed	0	Food19.jpg	1	SixItems
13	2085	1	Objects	2	mixed	0	Objects18.jpg	2	SixItems
13	2694	0	Objects	2	mixed	0	Objects5.jpg	2	SixItems
13	2689	1	Food	1	uniform	0	Food17.jpg	1	SixItems
13	2201	1	Food	2	mixed	0	Food20.jpg	1	SixItems
13	3096	0	Objects	1	uniform	0	Objects5.jpg	2	SixItems
13	3920	0	Food	2	mixed	0	Food7.jpg	1	SixItems
13	1306	1	Objects	2	mixed	0	Objects14.jpg	2	SixItems
13	3845	1	Objects	1	uniform	0	Objects16.jpg	2	SixItems
13	1792	1	Food	1	uniform	0	Food12.jpg	1	SixItems
13	1539	1	Objects	1	uniform	0	Objects9.jpg	2	SixItems
13	1823	1	Food	2	mixed	0	Food15.jpg	1	SixItems
13	638	1	Objects	2	mixed	0	Objects12.jpg	2	SixItems
13	1786	1	Food	1	uniform	0	Food19.jpg	1	SixItems
13	3868	1	Food	2	mixed	0	Food9.jpg	1	SixItems
13	5289	0	Objects	2	mixed	0	Objects7.jpg	2	SixItems
13	3191	0	Food	1	uniform	0	Food11.jpg	1	SixItems
13	948	1	Objects	1	uniform	0	Objects1.jpg	2	SixItems
13	2087	0	Food	1	uniform	0	Food1.jpg	1	SixItems
13	2109	0	Food	2	mixed	0	Food12.jpg	1	SixItems
13	1102	1	Objects	2	mixed	0	Objects15.jpg	2	SixItems
13	5339	1	Objects	1	uniform	0	Objects3.jpg	2	SixItems
14	3360	1	Objects	1	uniform	0	Objects9.jpg	2	ThreeItems
14	2397	1	Food	1	uniform	0	Food10.jpg	1	ThreeItems
14	1138	1	Objects	2	mixed	0	Objects5.jpg	2	ThreeItems
14	954	1	Food	2	mixed	0	Food2.jpg	1	ThreeItems
14	1522	1	Food	1	uniform	0	Food15.jpg	1	ThreeItems
14	1088	1	Objects	2	mixed	0	Objects17.jpg	2	ThreeItems
14	1121	1	Objects	1	uniform	0	Objects18.jpg	2	ThreeItems
14	1188	1	Food	2	mixed	0	Food16.jpg	1	ThreeItems
14	1937	1	Objects	1	uniform	0	Objects4.jpg	2	ThreeItems
14	1054	1	Food	2	mixed	0	Food6.jpg	1	ThreeItems
14	1286	1	Objects	2	mixed	0	Objects20.jpg	2	ThreeItems
14	2317	1	Food	1	uniform	0	Food12.jpg	1	SixItems
14	821	1	Food	1	uniform	0	Food8.jpg	1	SixItems
14	1511	1	Objects	1	uniform	0	Objects3.jpg	2	SixItems
14	1667	1	Objects	2	mixed	0	Objects14.jpg	2	SixItems
14	926	1	Food	2	mixed	0	Food4.jpg	1	SixItems
14	921	1	Objects	1	uniform	0	Objects6.jpg	2	SixItems
14	938	1	Objects	2	mixed	0	Objects7.jpg	2	SixItems
14	2426	1	Food	2	mixed	0	Food12.jpg	1	SixItems
14	1171	1	Food	1	uniform	0	Food2.jpg	1	SixItems
14	1072	1	Objects	1	uniform	0	Objects15.jpg	2	SixItems
14	10795	1	Food	1	uniform	0	Food7.jpg	1	SixItems
14	1391	1	Food	2	mixed	0	Food3.jpg	1	SixItems
14	2097	1	Objects	2	mixed	0	Objects13.jpg	2	SixItems
14	1229	1	Objects	2	mixed	0	Objects10.jpg	2	SixItems
14	2695	1	Food	2	mixed	0	Food14.jpg	1	SixItems
14	2493	1	Objects	1	uniform	0	Objects10.jpg	2	SixItems
14	1560	1	Food	1	uniform	0	Food1.jpg	1	SixItems
14	1119	1	Objects	2	mixed	0	Objects4.jpg	2	SixItems
14	2188	1	Objects	1	uniform	0	Objects20.jpg	2	SixItems
14	1319	1	Food	1	uniform	0	Food6.jpg	1	SixItems
14	2423	1	Food	2	mixed	0	Food10.jpg	1	SixItems
14	1505	0	Objects	1	uniform	1	Objects7.jpg	2	SixItems
14	1392	1	Objects	2	mixed	0	Objects19.jpg	2	SixItems
14	1171	0	Food	1	uniform	1	Food13.jpg	1	SixItems
14	2975	1	Food	2	mixed	0	Food20.jpg	1	SixItems
14	1598	1	Food	2	mixed	0	Food13.jpg	1	SixItems
14	5592	1	Objects	2	mixed	0	Objects11.jpg	2	SixItems
14	1914	1	Objects	1	uniform	0	Objects16.jpg	2	SixItems
14	1665	1	Food	1	uniform	0	Food20.jpg	1	SixItems
14	2110	1	Objects	2	mixed	0	Objects15.jpg	2	SixItems
14	2826	1	Food	2	mixed	0	Food5.jpg	1	SixItems
14	1169	1	Objects	1	uniform	0	Objects13.jpg	2	SixItems
14	2386	0	Food	1	uniform	1	Food5.jpg	1	SixItems
14	1768	1	Food	1	uniform	0	Food18.jpg	1	SixItems
14	1847	1	Food	2	mixed	0	Food8.jpg	1	SixItems
14	964	1	Objects	1	uniform	0	Objects12.jpg	2	SixItems
14	1780	1	Objects	2	mixed	0	Objects18.jpg	2	SixItems
14	1397	1	Objects	2	mixed	0	Objects1.jpg	2	SixItems
14	887	1	Objects	1	uniform	0	Objects14.jpg	2	SixItems
14	1367	1	Food	1	uniform	0	Food14.jpg	1	SixItems
14	1483	1	Food	2	mixed	0	Food11.jpg	1	SixItems
14	838	1	Objects	2	mixed	0	Objects12.jpg	2	SixItems
14	2140	1	Food	2	mixed	0	Food7.jpg	1	SixItems
14	3714	0	Food	1	uniform	0	Food16.jpg	1	SixItems
14	1761	1	Objects	1	uniform	0	Objects2.jpg	2	SixItems
14	6426	0	Objects	2	mixed	0	Objects16.jpg	2	SixItems
14	1554	0	Food	1	uniform	1	Food3.jpg	1	SixItems
14	1924	1	Objects	1	uniform	0	Objects11.jpg	2	SixItems
14	2017	1	Food	2	mixed	0	Food17.jpg	1	SixItems
14	905	1	Food	1	uniform	0	Food19.jpg	1	SixItems
14	1021	1	Food	2	mixed	0	Food15.jpg	1	SixItems
14	1166	1	Objects	1	uniform	0	Objects5.jpg	2	SixItems
14	2166	1	Objects	2	mixed	0	Objects2.jpg	2	SixItems
14	6706	0	Objects	2	mixed	0	Objects6.jpg	2	SixItems
14	2986	1	Food	2	mixed	0	Food18.jpg	1	SixItems
14	1348	1	Objects	1	uniform	0	Objects8.jpg	2	SixItems
14	2725	1	Food	1	uniform	0	Food11.jpg	1	SixItems
14	3805	1	Food	1	uniform	0	Food4.jpg	1	SixItems
14	1391	1	Food	2	mixed	0	Food1.jpg	1	SixItems
14	1718	1	Objects	2	mixed	0	Objects9.jpg	2	SixItems
14	2525	1	Objects	1	uniform	0	Objects19.jpg	2	SixItems
14	1341	1	Objects	1	uniform	0	Objects17.jpg	2	SixItems
14	1004	1	Food	2	mixed	0	Food9.jpg	1	SixItems
14	2205	0	Food	1	uniform	0	Food17.jpg	1	SixItems
14	2565	1	Objects	2	mixed	0	Objects8.jpg	2	SixItems
14	1314	1	Objects	1	uniform	0	Objects1.jpg	2	SixItems
14	1171	1	Food	2	mixed	0	Food19.jpg	1	SixItems
14	2841	1	Objects	2	mixed	0	Objects3.jpg	2	SixItems
14	2240	1	Food	1	uniform	0	Food9.jpg	1	SixItems
15	1948	0	Food	2	mixed	0	Food17.jpg	1	ThreeItems
15	3782	1	Objects	1	uniform	0	Objects5.jpg	2	ThreeItems
15	5413	1	Objects	2	mixed	0	Objects16.jpg	2	ThreeItems
15	6141	0	Food	1	uniform	0	Food6.jpg	1	ThreeItems
15	1924	1	Objects	1	uniform	0	Objects6.jpg	2	ThreeItems
15	2139	1	Food	2	mixed	0	Food9.jpg	1	ThreeItems
15	1904	1	Objects	2	mixed	0	Objects9.jpg	2	ThreeItems
15	1960	1	Food	1	uniform	0	Food2.jpg	1	ThreeItems
15	1413	1	Objects	1	uniform	0	Objects10.jpg	2	ThreeItems
15	2607	1	Food	1	uniform	0	Food10.jpg	1	ThreeItems
15	3887	1	Food	2	mixed	0	Food3.jpg	1	ThreeItems
15	1414	1	Objects	2	mixed	0	Objects15.jpg	2	ThreeItems
15	1961	0	Objects	1	uniform	0	Objects15.jpg	2	ThreeItems
15	2600	0	Food	1	uniform	0	Food18.jpg	1	ThreeItems
15	4957	0	Food	2	mixed	0	Food6.jpg	1	ThreeItems
15	2653	1	Objects	2	mixed	0	Objects4.jpg	2	ThreeItems
15	5218	1	Food	1	uniform	0	Food17.jpg	1	SixItems
15	2534	1	Objects	2	mixed	0	Objects6.jpg	2	SixItems
15	4961	1	Food	2	mixed	0	Food2.jpg	1	SixItems
15	5447	1	Objects	1	uniform	0	Objects13.jpg	2	SixItems
15	5370	1	Food	2	mixed	0	Food4.jpg	1	SixItems
15	5314	1	Objects	2	mixed	0	Objects1.jpg	2	SixItems
15	16958	0	Objects	1	uniform	0	Objects9.jpg	2	SixItems
15	3748	0	Food	1	uniform	0	Food11.jpg	1	SixItems
15	7714	0	Food	2	mixed	0	Food10.jpg	1	SixItems
15	2662	1	Objects	1	uniform	0	Objects20.jpg	2	SixItems
15	4553	1	Food	1	uniform	0	Food13.jpg	1	SixItems
15	3734	0	Objects	2	mixed	0	Objects5.jpg	2	SixItems
15	4511	0	Food	1	uniform	0	Food3.jpg	1	SixItems
15	1836	1	Objects	2	mixed	0	Objects12.jpg	2	SixItems
15	6057	0	Objects	1	uniform	0	Objects16.jpg	2	SixItems
15	3293	1	Food	2	mixed	0	Food1.jpg	1	SixItems
15	2918	1	Food	2	mixed	0	Food12.jpg	1	SixItems
15	3285	1	Objects	2	mixed	0	Objects11.jpg	2	SixItems
15	3601	0	Food	1	uniform	0	Food8.jpg	1	SixItems
15	6619	1	Objects	1	uniform	0	Objects3.jpg	2	SixItems
15	9848	0	Food	2	mixed	0	Food13.jpg	1	SixItems
15	5768	0	Objects	1	uniform	0	Objects17.jpg	2	SixItems
15	4034	1	Objects	2	mixed	0	Objects8.jpg	2	SixItems
15	4808	1	Food	1	uniform	0	Food16.jpg	1	SixItems
15	4931	1	Objects	1	uniform	0	Objects19.jpg	2	SixItems
15	6297	1	Objects	2	mixed	0	Objects19.jpg	2	SixItems
15	2788	0	Food	1	uniform	0	Food4.jpg	1	SixItems
15	2997	1	Food	2	mixed	0	Food19.jpg	1	SixItems
15	4869	1	Objects	2	mixed	0	Objects10.jpg	2	SixItems
15	5848	0	Objects	1	uniform	0	Objects2.jpg	2	SixItems
15	4093	1	Food	2	mixed	0	Food8.jpg	1	SixItems
15	14099	1	Food	1	uniform	0	Food15.jpg	1	SixItems
15	4504	0	Objects	2	mixed	0	Objects18.jpg	2	SixItems
15	3873	1	Food	2	mixed	0	Food20.jpg	1	SixItems
15	3652	1	Food	1	uniform	0	Food12.jpg	1	SixItems
15	7131	0	Objects	1	uniform	0	Objects11.jpg	2	SixItems
15	4538	1	Food	1	uniform	0	Food19.jpg	1	SixItems
15	4541	0	Objects	1	uniform	0	Objects8.jpg	2	SixItems
15	3962	0	Food	2	mixed	0	Food14.jpg	1	SixItems
15	2996	1	Objects	2	mixed	0	Objects7.jpg	2	SixItems
15	4223	0	Objects	1	uniform	0	Objects4.jpg	2	SixItems
15	25603	0	Objects	2	mixed	0	Objects14.jpg	2	SixItems
15	13341	0	Food	1	uniform	0	Food5.jpg	1	SixItems
15	4493	1	Food	2	mixed	0	Food16.jpg	1	SixItems
15	3771	1	Objects	2	mixed	0	Objects20.jpg	2	SixItems
15	10221	1	Food	2	mixed	0	Food7.jpg	1	SixItems
15	5107	0	Objects	1	uniform	0	Objects14.jpg	2	SixItems
15	15778	1	Food	1	uniform	0	Food20.jpg	1	SixItems
15	4314	1	Food	2	mixed	0	Food11.jpg	1	SixItems
15	2628	1	Objects	1	uniform	0	Objects1.jpg	2	SixItems
15	10468	1	Objects	2	mixed	0	Objects3.jpg	2	SixItems
15	6817	0	Food	1	uniform	0	Food9.jpg	1	SixItems
15	3871	0	Food	2	mixed	0	Food15.jpg	1	SixItems
15	3659	0	Objects	2	mixed	0	Objects13.jpg	2	SixItems
15	4213	0	Objects	1	uniform	0	Objects7.jpg	2	SixItems
15	1528	0	Food	1	uniform	0	Food1.jpg	1	SixItems
15	2397	0	Food	2	mixed	0	Food5.jpg	1	SixItems
15	9324	0	Objects	1	uniform	0	Objects12.jpg	2	SixItems
15	3629	0	Food	1	uniform	0	Food7.jpg	1	SixItems
15	4738	1	Objects	2	mixed	0	Objects2.jpg	2	SixItems
15	4402	0	Objects	2	mixed	0	Objects17.jpg	2	SixItems
15	2756	1	Objects	1	uniform	0	Objects18.jpg	2	SixItems
15	6133	0	Food	2	mixed	0	Food18.jpg	1	SixItems
15	3285	1	Food	1	uniform	0	Food14.jpg	1	SixItems
16	2240	1	Food	2	mixed	0	Food11.jpg	1	ThreeItems
16	1575	1	Objects	2	mixed	0	Objects1.jpg	2	ThreeItems
16	1568	1	Food	1	uniform	0	Food6.jpg	1	ThreeItems
16	2544	1	Objects	1	uniform	0	Objects15.jpg	2	ThreeItems
16	1138	1	Objects	1	uniform	0	Objects1.jpg	2	ThreeItems
16	1077	1	Food	1	uniform	0	Food8.jpg	1	ThreeItems
16	1673	1	Food	2	mixed	0	Food3.jpg	1	ThreeItems
16	1353	1	Objects	2	mixed	0	Objects15.jpg	2	ThreeItems
16	1411	1	Food	2	mixed	0	Food17.jpg	1	ThreeItems
16	1577	1	Objects	2	mixed	0	Objects13.jpg	2	ThreeItems
16	1157	1	Objects	1	uniform	0	Objects7.jpg	2	ThreeItems
16	1379	1	Food	1	uniform	0	Food7.jpg	1	SixItems
16	1245	1	Food	2	mixed	0	Food2.jpg	1	SixItems
16	1308	1	Objects	1	uniform	0	Objects11.jpg	2	SixItems
16	1607	1	Food	1	uniform	0	Food12.jpg	1	SixItems
16	2548	1	Objects	2	mixed	0	Objects19.jpg	2	SixItems
16	3035	1	Food	1	uniform	0	Food15.jpg	1	SixItems
16	2260	1	Objects	2	mixed	0	Objects14.jpg	2	SixItems
16	6490	1	Objects	1	uniform	0	Objects4.jpg	2	SixItems
16	2210	1	Food	2	mixed	0	Food13.jpg	1	SixItems
16	1707	1	Food	1	uniform	0	Food13.jpg	1	SixItems
16	2692	1	Objects	2	mixed	0	Objects10.jpg	2	SixItems
16	6107	0	Food	2	mixed	0	Food20.jpg	1	SixItems
16	1139	1	Objects	1	uniform	0	Objects19.jpg	2	SixItems
16	3647	1	Food	1	uniform	0	Food1.jpg	1	SixItems
16	3847	0	Objects	2	mixed	0	Objects17.jpg	2	SixItems
16	2888	1	Food	2	mixed	0	Food12.jpg	1	SixItems
16	1714	1	Objects	1	uniform	0	Objects9.jpg	2	SixItems
16	4901	1	Objects	2	mixed	0	Objects2.jpg	2	SixItems
16	3119	1	Food	2	mixed	0	Food6.jpg	1	SixItems
16	1409	1	Objects	1	uniform	0	Objects10.jpg	2	SixItems
16	1138	1	Food	1	uniform	0	Food3.jpg	1	SixItems
16	1589	1	Objects	2	mixed	0	Objects11.jpg	2	SixItems
16	2132	1	Objects	1	uniform	0	Objects18.jpg	2	SixItems
16	998	1	Food	2	mixed	0	Food8.jpg	1	SixItems
16	2387	1	Food	1	uniform	0	Food5.jpg	1	SixItems
16	1664	1	Food	1	uniform	0	Food4.jpg	1	SixItems
16	1564	1	Objects	1	uniform	0	Objects12.jpg	2	SixItems
16	2014	1	Food	2	mixed	0	Food9.jpg	1	SixItems
16	2084	1	Objects	2	mixed	0	Objects4.jpg	2	SixItems
16	3447	0	Objects	2	mixed	0	Objects7.jpg	2	SixItems
16	1980	1	Objects	1	uniform	0	Objects6.jpg	2	SixItems
16	1148	1	Food	2	mixed	0	Food1.jpg	1	SixItems
16	2498	1	Food	1	uniform	0	Food9.jpg	1	SixItems
16	1181	1	Objects	1	uniform	0	Objects3.jpg	2	SixItems
16	5718	0	Food	2	mixed	0	Food15.jpg	1	SixItems
16	3421	0	Food	1	uniform	0	Food20.jpg	1	SixItems
16	1734	1	Objects	2	mixed	0	Objects8.jpg	2	SixItems
16	2912	1	Objects	1	uniform	0	Objects17.jpg	2	SixItems
16	4639	1	Objects	2	mixed	0	Objects20.jpg	2	SixItems
16	1339	1	Food	1	uniform	0	Food19.jpg	1	SixItems
16	1678	1	Food	2	mixed	0	Food4.jpg	1	SixItems
16	1392	1	Objects	2	mixed	0	Objects16.jpg	2	SixItems
16	1725	0	Food	2	mixed	0	Food19.jpg	1	SixItems
16	2837	1	Food	1	uniform	0	Food17.jpg	1	SixItems
16	3942	1	Objects	1	uniform	0	Objects8.jpg	2	SixItems
16	1298	1	Food	2	mixed	0	Food18.jpg	1	SixItems
16	7266	1	Objects	1	uniform	0	Objects20.jpg	2	SixItems
16	4557	0	Objects	2	mixed	0	Objects6.jpg	2	SixItems
16	1504	1	Food	1	uniform	0	Food11.jpg	1	SixItems
16	2860	1	Food	2	mixed	0	Food7.jpg	1	SixItems
16	10294	0	Objects	1	uniform	0	Objects2.jpg	2	SixItems
16	1264	1	Objects	2	mixed	0	Objects5.jpg	2	SixItems
16	6815	0	Food	1	uniform	0	Food14.jpg	1	SixItems
16	1812	1	Objects	1	uniform	0	Objects5.jpg	2	SixItems
16	3310	1	Objects	2	mixed	0	Objects12.jpg	2	SixItems
16	1572	1	Food	1	uniform	0	Food16.jpg	1	SixItems
16	1844	1	Food	2	mixed	0	Food5.jpg	1	SixItems
16	1409	1	Food	2	mixed	0	Food10.jpg	1	SixItems
16	2871	0	Food	1	uniform	0	Food10.jpg	1	SixItems
16	1309	0	Objects	2	mixed	0	Objects3.jpg	2	SixItems
16	1163	0	Objects	1	uniform	0	Objects13.jpg	2	SixItems
16	1604	0	Food	1	uniform	0	Food2.jpg	1	SixItems
16	4586	1	Objects	2	mixed	0	Objects9.jpg	2	SixItems
16	2265	1	Food	2	mixed	0	Food16.jpg	1	SixItems
16	1724	1	Objects	1	uniform	1	Objects16.jpg	2	SixItems
16	1330	1	Objects	2	mixed	0	Objects18.jpg	2	SixItems
16	2315	1	Food	2	mixed	0	Food14.jpg	1	SixItems
16	5302	0	Objects	1	uniform	0	Objects14.jpg	2	SixItems
16	1299	1	Food	1	uniform	0	Food18.jpg	1	SixItems
17	2624	1	Food	1	uniform	0	Food13.jpg	1	ThreeItems
17	1555	1	Objects	2	mixed	0	Objects16.jpg	2	ThreeItems
17	2437	0	Objects	1	uniform	0	Objects5.jpg	2	ThreeItems
17	1404	1	Food	2	mixed	0	Food19.jpg	1	ThreeItems
17	1055	1	Objects	2	mixed	0	Objects6.jpg	2	ThreeItems
17	1852	1	Food	2	mixed	0	Food3.jpg	1	ThreeItems
17	870	1	Objects	1	uniform	0	Objects3.jpg	2	ThreeItems
17	1303	1	Food	1	uniform	0	Food11.jpg	1	ThreeItems
17	2892	1	Food	1	uniform	0	Food3.jpg	1	ThreeItems
17	1416	1	Objects	1	uniform	0	Objects9.jpg	2	ThreeItems
17	1408	1	Food	2	mixed	0	Food13.jpg	1	ThreeItems
17	1221	1	Objects	2	mixed	0	Objects14.jpg	2	ThreeItems
17	4313	1	Food	2	mixed	0	Food14.jpg	1	SixItems
17	1954	1	Objects	2	mixed	0	Objects19.jpg	2	SixItems
17	9726	0	Objects	1	uniform	0	Objects10.jpg	2	SixItems
17	937	0	Food	1	uniform	1	Food5.jpg	1	SixItems
17	903	1	Objects	1	uniform	0	Objects16.jpg	2	SixItems
17	1365	1	Objects	2	mixed	0	Objects9.jpg	2	SixItems
17	1171	1	Food	1	uniform	0	Food20.jpg	1	SixItems
17	2296	1	Food	2	mixed	0	Food9.jpg	1	SixItems
17	4952	0	Objects	2	mixed	0	Objects10.jpg	2	SixItems
17	1523	1	Food	2	mixed	0	Food11.jpg	1	SixItems
17	1764	0	Objects	1	uniform	0	Objects18.jpg	2	SixItems
17	1046	1	Food	1	uniform	0	Food19.jpg	1	SixItems
17	3556	0	Objects	1	uniform	0	Objects14.jpg	2	SixItems
17	1104	1	Food	2	mixed	0	Food17.jpg	1	SixItems
17	1381	1	Objects	2	mixed	0	Objects11.jpg	2	SixItems
17	971	1	Food	1	uniform	0	Food15.jpg	1	SixItems
17	1339	1	Objects	1	uniform	0	Objects4.jpg	2	SixItems
17	2306	0	Food	2	mixed	0	Food16.jpg	1	SixItems
17	4606	0	Food	1	uniform	0	Food9.jpg	1	SixItems
17	1185	1	Objects	2	mixed	0	Objects4.jpg	2	SixItems
17	2418	1	Food	2	mixed	0	Food12.jpg	1	SixItems
17	4243	0	Food	1	uniform	0	Food16.jpg	1	SixItems
17	854	1	Objects	2	mixed	0	Objects5.jpg	2	SixItems
17	2033	1	Objects	1	uniform	0	Objects15.jpg	2	SixItems
17	1530	1	Objects	2	mixed	0	Objects17.jpg	2	SixItems
17	1607	1	Food	2	mixed	0	Food4.jpg	1	SixItems
17	3277	0	Objects	1	uniform	0	Objects1.jpg	2	SixItems
17	1595	1	Food	1	uniform	0	Food6.jpg	1	SixItems
17	3394	0	Food	2	mixed	0	Food7.jpg	1	SixItems
17	1113	1	Objects	1	uniform	0	Objects11.jpg	2	SixItems
17	1072	1	Objects	2	mixed	0	Objects15.jpg	2	SixItems
17	1328	1	Food	1	uniform	0	Food10.jpg	1	SixItems
17	2808	0	Objects	2	mixed	0	Objects2.jpg	2	SixItems
17	1098	1	Objects	1	uniform	0	Objects17.jpg	2	SixItems
17	1672	1	Food	2	mixed	0	Food20.jpg	1	SixItems
17	5487	0	Food	1	uniform	0	Food17.jpg	1	SixItems
17	2190	1	Objects	1	uniform	0	Objects20.jpg	2	SixItems
17	2188	0	Objects	2	mixed	0	Objects1.jpg	2	SixItems
17	1853	1	Food	2	mixed	0	Food18.jpg	1	SixItems
17	1852	1	Food	1	uniform	0	Food14.jpg	1	SixItems
17	2909	1	Food	2	mixed	0	Food2.jpg	1	SixItems
17	1188	1	Objects	2	mixed	0	Objects8.jpg	2	SixItems
17	2697	1	Food	1	uniform	0	Food8.jpg	1	SixItems
17	1420	1	Objects	1	uniform	0	Objects8.jpg	2	SixItems
17	1153	1	Food	2	mixed	0	Food8.jpg	1	SixItems
17	1453	1	Objects	1	uniform	0	Objects7.jpg	2	SixItems
17	1254	1	Objects	2	mixed	0	Objects13.jpg	2	SixItems
17	1375	0	Food	1	uniform	0	Food7.jpg	1	SixItems
17	3727	1	Food	2	mixed	0	Food1.jpg	1	SixItems
17	1999	1	Objects	2	mixed	0	Objects18.jpg	2	SixItems
17	1205	1	Food	1	uniform	0	Food2.jpg	1	SixItems
17	2080	0	Objects	1	uniform	1	Objects2.jpg	2	SixItems
17	1692	1	Objects	1	uniform	0	Objects13.jpg	2	SixItems
17	886	1	Objects	2	mixed	0	Objects20.jpg	2	SixItems
17	1105	1	Food	1	uniform	0	Food18.jpg	1	SixItems
18	1762	1	Objects	1	uniform	0	Objects20.jpg	2	ThreeItems
18	1685	1	Food	2	mixed	0	Food8.jpg	1	ThreeItems
18	988	1	Food	1	uniform	0	Food13.jpg	1	ThreeItems
18	4613	0	Objects	2	mixed	0	Objects18.jpg	2	ThreeItems
18	1528	1	Food	1	uniform	0	Food11.jpg	1	ThreeItems
18	1219	1	Food	2	mixed	0	Food9.jpg	1	ThreeItems
18	1213	1	Objects	2	mixed	0	Objects7.jpg	2	ThreeItems
18	1713	1	Objects	1	uniform	0	Objects4.jpg	2	ThreeItems
18	3936	0	Food	1	uniform	0	Food7.jpg	1	ThreeItems
18	1396	1	Objects	1	uniform	0	Objects14.jpg	2	ThreeItems
18	1335	1	Objects	2	mixed	0	Objects8.jpg	2	ThreeItems
18	1311	1	Food	2	mixed	0	Food2.jpg	1	ThreeItems
18	3116	1	Objects	2	mixed	0	Objects3.jpg	2	ThreeItems
18	1004	1	Objects	1	uniform	0	Objects3.jpg	2	SixItems
18	113	0	Food	2	mixed	0	Food13.jpg	1	SixItems
18	2135	1	Food	1	uniform	0	Food1.jpg	1	SixItems
18	1008	1	Food	1	uniform	0	Food10.jpg	1	SixItems
18	938	1	Objects	1	uniform	0	Objects19.jpg	2	SixItems
