sub	RT	condition	conditionName	correct	category	repeatDist	conditionCheck	categoryNum	phase	test
15	2707	2	mixed	1	BigFam	0	2	1	ThreeItems	3
15	8918	2	mixed	0	SmallFam	0	2	2	ThreeItems	3
15	2510	1	uniform	1	BigFam	0	1	1	ThreeItems	3
15	2353	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
15	13578	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
15	2094	1	uniform	1	BigFam	0	1	1	ThreeItems	3
15	6270	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
15	2054	2	mixed	1	BigFam	0	2	1	ThreeItems	3
15	4167	1	uniform	1	BigFam	0	1	1	SixItems	6
15	5035	1	uniform	1	SmallFam	0	1	2	SixItems	6
15	1555	2	mixed	1	BigFam	0	2	1	SixItems	6
15	7470	2	mixed	1	SmallFam	0	2	2	SixItems	6
15	1801	2	mixed	1	BigFam	0	2	1	SixItems	6
15	2306	1	uniform	1	SmallFam	0	1	2	SixItems	6
15	6249	2	mixed	1	SmallFam	0	2	2	SixItems	6
15	8923	1	uniform	0	BigFam	0	1	1	SixItems	6
15	3088	2	mixed	1	SmallFam	0	2	2	SixItems	6
16	5381	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
16	1547	2	mixed	1	BigFam	0	2	1	ThreeItems	3
16	801	1	uniform	0	SmallFam	0	1	2	ThreeItems	3
16	1596	1	uniform	1	BigFam	0	1	1	ThreeItems	3
16	1350	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
16	3487	2	mixed	1	BigFam	0	2	1	ThreeItems	3
16	948	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
16	1983	1	uniform	1	BigFam	0	1	1	ThreeItems	3
16	1275	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
16	873	2	mixed	1	BigFam	0	2	1	ThreeItems	3
16	989	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
16	1230	1	uniform	1	BigFam	0	1	1	ThreeItems	3
16	3048	2	mixed	1	BigFam	0	2	1	SixItems	6
16	1456	1	uniform	1	SmallFam	0	1	2	SixItems	6
16	952	2	mixed	1	SmallFam	0	2	2	SixItems	6
16	1786	1	uniform	0	BigFam	0	1	1	SixItems	6
16	3342	1	uniform	1	BigFam	0	1	1	SixItems	6
16	1054	2	mixed	1	SmallFam	0	2	2	SixItems	6
16	622	1	uniform	1	SmallFam	0	1	2	SixItems	6
16	1280	2	mixed	1	BigFam	0	2	1	SixItems	6
16	1260	2	mixed	1	SmallFam	0	2	2	SixItems	6
16	2594	1	uniform	1	SmallFam	0	1	2	SixItems	6
16	3897	1	uniform	1	BigFam	0	1	1	SixItems	6
16	2655	2	mixed	1	BigFam	0	2	1	SixItems	6
16	2299	1	uniform	1	SmallFam	0	1	2	SixItems	6
16	2689	1	uniform	1	BigFam	0	1	1	SixItems	6
16	1061	2	mixed	1	SmallFam	0	2	2	SixItems	6
16	2931	2	mixed	1	BigFam	0	2	1	SixItems	6
16	2217	2	mixed	1	SmallFam	0	2	2	SixItems	6
16	3845	2	mixed	0	BigFam	0	2	1	SixItems	6
16	1482	1	uniform	1	SmallFam	0	1	2	SixItems	6
16	3772	1	uniform	1	BigFam	0	1	1	SixItems	6
16	1229	1	uniform	1	SmallFam	0	1	2	SixItems	6
16	1021	2	mixed	1	BigFam	0	2	1	SixItems	6
16	1733	2	mixed	1	SmallFam	0	2	2	SixItems	6
16	11886	1	uniform	0	BigFam	0	1	1	SixItems	6
17	20093	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
17	10117	2	mixed	1	BigFam	0	2	1	ThreeItems	3
17	9025	1	uniform	1	BigFam	0	1	1	ThreeItems	3
17	7314	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
17	7369	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
17	5996	1	uniform	1	BigFam	0	1	1	ThreeItems	3
17	8650	2	mixed	1	BigFam	0	2	1	ThreeItems	3
17	2593	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
17	2139	1	uniform	1	BigFam	0	1	1	ThreeItems	3
17	1277	2	mixed	1	BigFam	0	2	1	ThreeItems	3
17	982	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
17	1344	2	mixed	1	SmallFam	0	2	2	SixItems	6
17	2280	2	mixed	1	BigFam	0	2	1	SixItems	6
17	1972	2	mixed	1	SmallFam	0	2	2	SixItems	6
17	2278	1	uniform	1	BigFam	0	1	1	SixItems	6
17	2619	1	uniform	1	SmallFam	0	1	2	SixItems	6
17	2316	2	mixed	1	BigFam	0	2	1	SixItems	6
17	994	1	uniform	1	SmallFam	0	1	2	SixItems	6
17	879	1	uniform	1	BigFam	0	1	1	SixItems	6
17	1353	2	mixed	1	SmallFam	0	2	2	SixItems	6
17	1453	1	uniform	1	SmallFam	0	1	2	SixItems	6
17	1216	2	mixed	1	SmallFam	0	2	2	SixItems	6
17	2072	2	mixed	1	BigFam	0	2	1	SixItems	6
17	1206	1	uniform	1	BigFam	0	1	1	SixItems	6
17	2955	2	mixed	1	BigFam	0	2	1	SixItems	6
17	3046	1	uniform	1	SmallFam	0	1	2	SixItems	6
17	31512	2	mixed	0	SmallFam	0	2	2	SixItems	6
17	2865	1	uniform	1	BigFam	0	1	1	SixItems	6
17	39495	2	mixed	0	BigFam	0	2	1	SixItems	6
17	2001	1	uniform	1	BigFam	0	1	1	SixItems	6
17	2343	1	uniform	1	SmallFam	0	1	2	SixItems	6
17	1638	2	mixed	1	SmallFam	0	2	2	SixItems	6
17	1976	1	uniform	1	SmallFam	0	1	2	SixItems	6
17	1385	1	uniform	1	BigFam	0	1	1	SixItems	6
17	1944	2	mixed	1	SmallFam	0	2	2	SixItems	6
17	18356	2	mixed	0	BigFam	0	2	1	SixItems	6
17	2392	2	mixed	1	BigFam	0	2	1	SixItems	6
17	1886	2	mixed	1	SmallFam	0	2	2	SixItems	6
17	1341	1	uniform	1	BigFam	0	1	1	SixItems	6
17	1402	1	uniform	1	SmallFam	0	1	2	SixItems	6
17	1906	1	uniform	1	BigFam	0	1	1	SixItems	6
17	1005	1	uniform	1	SmallFam	0	1	2	SixItems	6
17	1036	2	mixed	1	SmallFam	0	2	2	SixItems	6
17	1068	2	mixed	1	BigFam	0	2	1	SixItems	6
17	2667	1	uniform	1	SmallFam	0	1	2	SixItems	6
17	2886	1	uniform	1	BigFam	0	1	1	SixItems	6
17	1605	2	mixed	1	SmallFam	0	2	2	SixItems	6
17	2621	2	mixed	1	BigFam	0	2	1	SixItems	6
17	1137	1	uniform	1	SmallFam	0	1	2	SixItems	6
17	1432	1	uniform	1	BigFam	0	1	1	SixItems	6
17	1195	2	mixed	1	BigFam	0	2	1	SixItems	6
17	1576	2	mixed	1	SmallFam	0	2	2	SixItems	6
17	2083	2	mixed	1	SmallFam	0	2	2	SixItems	6
17	1302	1	uniform	1	SmallFam	0	1	2	SixItems	6
17	1253	2	mixed	1	BigFam	0	2	1	SixItems	6
17	1887	1	uniform	1	BigFam	0	1	1	SixItems	6
17	1903	1	uniform	1	BigFam	0	1	1	SixItems	6
17	2543	2	mixed	1	BigFam	0	2	1	SixItems	6
17	2150	2	mixed	1	SmallFam	0	2	2	SixItems	6
17	3094	1	uniform	1	SmallFam	0	1	2	SixItems	6
17	2449	1	uniform	1	BigFam	0	1	1	SixItems	6
17	2603	1	uniform	1	SmallFam	0	1	2	SixItems	6
17	1225	2	mixed	1	BigFam	0	2	1	SixItems	6
17	2131	2	mixed	1	SmallFam	0	2	2	SixItems	6
17	3806	1	uniform	1	BigFam	0	1	1	SixItems	6
17	2891	2	mixed	1	BigFam	0	2	1	SixItems	6
17	1005	1	uniform	1	SmallFam	0	1	2	SixItems	6
17	1476	2	mixed	1	SmallFam	0	2	2	SixItems	6
17	1130	1	uniform	1	SmallFam	0	1	2	SixItems	6
17	2802	1	uniform	1	BigFam	0	1	1	SixItems	6
17	10833	2	mixed	0	BigFam	0	2	1	SixItems	6
17	2055	2	mixed	1	SmallFam	0	2	2	SixItems	6
18	887	2	mixed	1	BigFam	0	2	1	ThreeItems	3
18	1298	1	uniform	1	BigFam	0	1	1	ThreeItems	3
18	848	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
18	1252	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
18	960	1	uniform	1	BigFam	0	1	1	ThreeItems	3
18	1315	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
18	1354	2	mixed	1	BigFam	0	2	1	ThreeItems	3
18	1612	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
18	956	1	uniform	0	SmallFam	0	1	2	ThreeItems	3
18	963	2	mixed	0	BigFam	0	2	1	ThreeItems	3
18	848	2	mixed	0	SmallFam	0	2	2	ThreeItems	3
18	1082	1	uniform	1	BigFam	0	1	1	ThreeItems	3
18	2270	2	mixed	1	BigFam	0	2	1	ThreeItems	3
18	848	1	uniform	0	BigFam	0	1	1	ThreeItems	3
18	1893	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
18	1113	2	mixed	1	SmallFam	0	2	2	SixItems	6
18	981	1	uniform	1	BigFam	0	1	1	SixItems	6
18	964	2	mixed	1	BigFam	0	2	1	SixItems	6
18	2466	2	mixed	1	SmallFam	0	2	2	SixItems	6
18	1105	1	uniform	1	SmallFam	0	1	2	SixItems	6
18	1605	2	mixed	1	SmallFam	0	2	2	SixItems	6
18	1487	1	uniform	1	BigFam	0	1	1	SixItems	6
18	1919	1	uniform	0	SmallFam	0	1	2	SixItems	6
18	2627	2	mixed	1	BigFam	0	2	1	SixItems	6
18	1081	2	mixed	1	SmallFam	0	2	2	SixItems	6
18	1229	1	uniform	1	SmallFam	0	1	2	SixItems	6
18	1284	2	mixed	1	BigFam	0	2	1	SixItems	6
18	1618	1	uniform	1	BigFam	0	1	1	SixItems	6
18	1274	2	mixed	1	SmallFam	0	2	2	SixItems	6
18	1319	2	mixed	1	BigFam	0	2	1	SixItems	6
18	2013	1	uniform	1	SmallFam	0	1	2	SixItems	6
18	1121	1	uniform	1	BigFam	0	1	1	SixItems	6
18	2218	2	mixed	0	SmallFam	0	2	2	SixItems	6
18	3482	1	uniform	1	BigFam	0	1	1	SixItems	6
18	1959	2	mixed	0	BigFam	0	2	1	SixItems	6
18	1099	1	uniform	1	SmallFam	0	1	2	SixItems	6
18	1492	1	uniform	0	SmallFam	0	1	2	SixItems	6
18	1235	1	uniform	0	BigFam	0	1	1	SixItems	6
18	948	2	mixed	0	SmallFam	0	2	2	SixItems	6
18	1605	2	mixed	1	BigFam	0	2	1	SixItems	6
18	948	1	uniform	1	BigFam	0	1	1	SixItems	6
18	1200	2	mixed	1	BigFam	0	2	1	SixItems	6
18	1114	2	mixed	1	SmallFam	0	2	2	SixItems	6
18	931	1	uniform	1	SmallFam	0	1	2	SixItems	6
18	1980	1	uniform	1	BigFam	0	1	1	SixItems	6
18	1701	2	mixed	1	BigFam	0	2	1	SixItems	6
18	2485	1	uniform	0	SmallFam	0	1	2	SixItems	6
18	3402	2	mixed	0	SmallFam	0	2	2	SixItems	6
18	1064	1	uniform	1	SmallFam	0	1	2	SixItems	6
18	913	2	mixed	1	SmallFam	0	2	2	SixItems	6
18	1163	1	uniform	1	BigFam	0	1	1	SixItems	6
18	930	2	mixed	1	BigFam	0	2	1	SixItems	6
18	3191	2	mixed	0	SmallFam	0	2	2	SixItems	6
18	2389	1	uniform	1	BigFam	0	1	1	SixItems	6
18	1064	2	mixed	1	BigFam	0	2	1	SixItems	6
18	1675	1	uniform	0	SmallFam	0	1	2	SixItems	6
18	2217	2	mixed	0	SmallFam	0	2	2	SixItems	6
18	4149	1	uniform	1	SmallFam	0	1	2	SixItems	6
18	1638	2	mixed	1	BigFam	0	2	1	SixItems	6
18	1857	1	uniform	1	BigFam	0	1	1	SixItems	6
18	1014	1	uniform	1	SmallFam	0	1	2	SixItems	6
18	929	2	mixed	1	SmallFam	0	2	2	SixItems	6
18	2820	2	mixed	1	BigFam	0	2	1	SixItems	6
18	3067	1	uniform	1	BigFam	0	1	1	SixItems	6
18	830	2	mixed	0	BigFam	0	2	1	SixItems	6
18	1016	2	mixed	1	SmallFam	0	2	2	SixItems	6
18	2249	1	uniform	1	SmallFam	0	1	2	SixItems	6
18	1154	1	uniform	1	BigFam	0	1	1	SixItems	6
18	1155	2	mixed	1	BigFam	0	2	1	SixItems	6
18	965	2	mixed	1	SmallFam	0	2	2	SixItems	6
18	1863	1	uniform	0	SmallFam	0	1	2	SixItems	6
18	2243	1	uniform	1	BigFam	0	1	1	SixItems	6
18	1048	1	uniform	1	SmallFam	0	1	2	SixItems	6
18	2074	2	mixed	1	BigFam	0	2	1	SixItems	6
18	2750	1	uniform	0	BigFam	0	1	1	SixItems	6
18	898	2	mixed	1	SmallFam	0	2	2	SixItems	6
18	1098	2	mixed	1	BigFam	0	2	1	SixItems	6
18	3008	1	uniform	1	SmallFam	0	1	2	SixItems	6
18	1147	2	mixed	1	SmallFam	0	2	2	SixItems	6
18	1709	1	uniform	1	BigFam	0	1	1	SixItems	6
19	2265	1	uniform	1	BigFam	0	1	1	ThreeItems	3
19	1432	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
19	1483	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
19	1275	2	mixed	1	BigFam	0	2	1	ThreeItems	3
19	2599	1	uniform	0	BigFam	0	1	1	ThreeItems	3
19	931	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
19	2861	2	mixed	1	BigFam	0	2	1	ThreeItems	3
19	1098	2	mixed	0	SmallFam	0	2	2	ThreeItems	3
19	1965	1	uniform	0	SmallFam	0	1	2	ThreeItems	3
19	1364	2	mixed	1	BigFam	0	2	1	ThreeItems	3
19	2977	2	mixed	0	SmallFam	0	2	2	ThreeItems	3
19	881	1	uniform	1	BigFam	0	1	1	ThreeItems	3
19	2543	1	uniform	0	BigFam	0	1	1	ThreeItems	3
19	1482	2	mixed	1	BigFam	0	2	1	ThreeItems	3
19	3612	2	mixed	0	SmallFam	0	2	2	ThreeItems	3
19	1453	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
19	1380	2	mixed	1	BigFam	0	2	1	ThreeItems	3
19	1080	1	uniform	1	SmallFam	0	1	2	SixItems	6
19	8841	2	mixed	0	SmallFam	0	2	2	SixItems	6
19	2165	1	uniform	0	BigFam	0	1	1	SixItems	6
19	9593	2	mixed	1	SmallFam	0	2	2	SixItems	6
19	4240	1	uniform	1	BigFam	0	1	1	SixItems	6
19	1246	1	uniform	1	SmallFam	0	1	2	SixItems	6
19	2436	2	mixed	1	BigFam	0	2	1	SixItems	6
19	2981	1	uniform	0	SmallFam	0	1	2	SixItems	6
19	1509	1	uniform	1	BigFam	0	1	1	SixItems	6
19	1000	2	mixed	1	BigFam	0	2	1	SixItems	6
19	7909	2	mixed	0	SmallFam	0	2	2	SixItems	6
19	2567	1	uniform	1	SmallFam	0	1	2	SixItems	6
19	5033	2	mixed	0	SmallFam	0	2	2	SixItems	6
19	1584	1	uniform	0	BigFam	0	1	1	SixItems	6
19	9533	2	mixed	0	BigFam	0	2	1	SixItems	6
19	1263	1	uniform	1	BigFam	0	1	1	SixItems	6
19	2127	1	uniform	1	SmallFam	0	1	2	SixItems	6
19	1616	2	mixed	0	BigFam	0	2	1	SixItems	6
19	764	2	mixed	1	SmallFam	0	2	2	SixItems	6
19	2972	1	uniform	1	BigFam	0	1	1	SixItems	6
19	1098	1	uniform	1	SmallFam	0	1	2	SixItems	6
19	1713	2	mixed	1	BigFam	0	2	1	SixItems	6
19	1108	2	mixed	1	SmallFam	0	2	2	SixItems	6
19	1822	1	uniform	0	BigFam	0	1	1	SixItems	6
19	2047	1	uniform	1	SmallFam	0	1	2	SixItems	6
19	780	2	mixed	1	BigFam	0	2	1	SixItems	6
19	1452	2	mixed	0	SmallFam	0	2	2	SixItems	6
19	1463	1	uniform	1	BigFam	0	1	1	SixItems	6
19	1180	1	uniform	1	SmallFam	0	1	2	SixItems	6
19	1639	2	mixed	0	SmallFam	0	2	2	SixItems	6
19	2686	2	mixed	0	BigFam	0	2	1	SixItems	6
19	2109	1	uniform	0	SmallFam	0	1	2	SixItems	6
19	1414	1	uniform	1	BigFam	0	1	1	SixItems	6
19	3635	2	mixed	0	SmallFam	0	2	2	SixItems	6
19	898	2	mixed	0	BigFam	0	2	1	SixItems	6
19	1519	2	mixed	0	SmallFam	0	2	2	SixItems	6
19	1610	2	mixed	0	BigFam	0	2	1	SixItems	6
19	1105	1	uniform	1	SmallFam	0	1	2	SixItems	6
19	4961	1	uniform	0	BigFam	0	1	1	SixItems	6
19	2213	1	uniform	1	BigFam	0	1	1	SixItems	6
19	2783	1	uniform	0	SmallFam	0	1	2	SixItems	6
19	755	2	mixed	1	BigFam	0	2	1	SixItems	6
19	1807	2	mixed	0	SmallFam	0	2	2	SixItems	6
19	1677	2	mixed	0	SmallFam	0	2	2	SixItems	6
19	1694	1	uniform	1	BigFam	0	1	1	SixItems	6
19	1321	1	uniform	1	SmallFam	0	1	2	SixItems	6
19	2596	2	mixed	0	BigFam	0	2	1	SixItems	6
19	1420	2	mixed	1	SmallFam	0	2	2	SixItems	6
19	1206	1	uniform	0	BigFam	0	1	1	SixItems	6
20	6035	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
20	4361	1	uniform	1	BigFam	0	1	1	ThreeItems	3
20	2280	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
20	2060	2	mixed	1	BigFam	0	2	1	ThreeItems	3
20	3093	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
20	5861	1	uniform	0	BigFam	0	1	1	ThreeItems	3
20	2421	2	mixed	1	BigFam	0	2	1	ThreeItems	3
20	5070	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
20	2723	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
20	4694	2	mixed	1	BigFam	0	2	1	ThreeItems	3
20	3374	2	mixed	0	SmallFam	0	2	2	ThreeItems	3
20	1613	1	uniform	1	BigFam	0	1	1	ThreeItems	3
20	1803	2	mixed	1	BigFam	0	2	1	ThreeItems	3
20	2403	2	mixed	1	SmallFam	0	2	2	SixItems	6
20	2252	1	uniform	1	SmallFam	0	1	2	SixItems	6
20	5876	1	uniform	0	BigFam	0	1	1	SixItems	6
20	5911	1	uniform	1	BigFam	0	1	1	SixItems	6
20	7156	2	mixed	1	BigFam	0	2	1	SixItems	6
20	2307	1	uniform	1	SmallFam	0	1	2	SixItems	6
20	1276	2	mixed	1	SmallFam	0	2	2	SixItems	6
20	3435	1	uniform	0	BigFam	0	1	1	SixItems	6
20	1867	1	uniform	1	SmallFam	0	1	2	SixItems	6
20	5189	2	mixed	1	SmallFam	0	2	2	SixItems	6
20	3108	2	mixed	1	BigFam	0	2	1	SixItems	6
20	2121	2	mixed	1	SmallFam	0	2	2	SixItems	6
20	2262	1	uniform	1	SmallFam	0	1	2	SixItems	6
20	3280	1	uniform	1	BigFam	0	1	1	SixItems	6
20	3903	2	mixed	1	BigFam	0	2	1	SixItems	6
20	34199	1	uniform	0	BigFam	0	1	1	SixItems	6
20	2914	1	uniform	1	SmallFam	0	1	2	SixItems	6
20	3884	2	mixed	0	SmallFam	0	2	2	SixItems	6
20	11846	2	mixed	1	BigFam	0	2	1	SixItems	6
21	3305	1	uniform	1	BigFam	0	1	1	ThreeItems	3
21	1833	2	mixed	1	BigFam	0	2	1	ThreeItems	3
21	1785	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
21	6340	2	mixed	0	SmallFam	0	2	2	ThreeItems	3
21	3879	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
21	2672	2	mixed	0	BigFam	0	2	1	ThreeItems	3
21	1462	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
21	3343	1	uniform	0	BigFam	0	1	1	ThreeItems	3
21	2419	2	mixed	0	BigFam	0	2	1	ThreeItems	3
21	2840	1	uniform	0	SmallFam	0	1	2	ThreeItems	3
21	2871	1	uniform	1	BigFam	0	1	1	ThreeItems	3
21	3315	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
21	1594	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
21	4989	1	uniform	1	BigFam	0	1	1	ThreeItems	3
21	2220	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
21	1764	2	mixed	1	BigFam	0	2	1	ThreeItems	3
21	6778	1	uniform	0	SmallFam	0	1	2	SixItems	6
21	2072	1	uniform	1	BigFam	0	1	1	SixItems	6
21	1416	2	mixed	0	BigFam	0	2	1	SixItems	6
21	2081	2	mixed	1	SmallFam	0	2	2	SixItems	6
21	1902	2	mixed	1	BigFam	0	2	1	SixItems	6
21	2488	2	mixed	0	SmallFam	0	2	2	SixItems	6
21	987	1	uniform	0	SmallFam	0	1	2	SixItems	6
21	6081	1	uniform	0	BigFam	0	1	1	SixItems	6
21	2553	1	uniform	1	BigFam	0	1	1	SixItems	6
21	1256	2	mixed	1	SmallFam	0	2	2	SixItems	6
21	2027	1	uniform	0	SmallFam	0	1	2	SixItems	6
21	3366	2	mixed	0	BigFam	0	2	1	SixItems	6
21	2356	2	mixed	1	SmallFam	0	2	2	SixItems	6
21	2492	2	mixed	0	BigFam	0	2	1	SixItems	6
21	3120	1	uniform	1	BigFam	0	1	1	SixItems	6
21	4135	1	uniform	1	SmallFam	0	1	2	SixItems	6
21	1298	1	uniform	0	BigFam	0	1	1	SixItems	6
21	1782	1	uniform	0	SmallFam	0	1	2	SixItems	6
21	3252	2	mixed	0	BigFam	0	2	1	SixItems	6
21	4653	2	mixed	1	SmallFam	0	2	2	SixItems	6
21	1395	2	mixed	0	BigFam	0	2	1	SixItems	6
21	2795	1	uniform	0	SmallFam	0	1	2	SixItems	6
21	1874	2	mixed	1	SmallFam	0	2	2	SixItems	6
21	1236	1	uniform	0	BigFam	0	1	1	SixItems	6
21	5581	1	uniform	0	SmallFam	0	1	2	SixItems	6
21	2341	2	mixed	1	SmallFam	0	2	2	SixItems	6
21	1981	2	mixed	1	BigFam	0	2	1	SixItems	6
21	2807	1	uniform	1	BigFam	0	1	1	SixItems	6
21	3824	1	uniform	0	SmallFam	0	1	2	SixItems	6
21	2546	2	mixed	1	BigFam	0	2	1	SixItems	6
21	4946	1	uniform	0	BigFam	0	1	1	SixItems	6
21	1779	2	mixed	1	SmallFam	0	2	2	SixItems	6
21	2088	2	mixed	1	SmallFam	0	2	2	SixItems	6
21	2809	1	uniform	1	BigFam	0	1	1	SixItems	6
21	1269	2	mixed	0	BigFam	0	2	1	SixItems	6
21	2351	1	uniform	1	SmallFam	0	1	2	SixItems	6
21	3535	2	mixed	1	BigFam	0	2	1	SixItems	6
21	3543	1	uniform	0	BigFam	0	1	1	SixItems	6
21	3118	2	mixed	1	SmallFam	0	2	2	SixItems	6
21	2835	1	uniform	0	SmallFam	0	1	2	SixItems	6
21	4293	1	uniform	0	BigFam	0	1	1	SixItems	6
21	2369	1	uniform	1	SmallFam	0	1	2	SixItems	6
21	2407	2	mixed	1	SmallFam	0	2	2	SixItems	6
21	4392	2	mixed	0	BigFam	0	2	1	SixItems	6
21	1353	1	uniform	0	BigFam	0	1	1	SixItems	6
21	1976	2	mixed	1	SmallFam	0	2	2	SixItems	6
21	1416	1	uniform	1	SmallFam	0	1	2	SixItems	6
21	2411	2	mixed	0	BigFam	0	2	1	SixItems	6
21	4000	2	mixed	0	SmallFam	0	2	2	SixItems	6
21	4535	1	uniform	1	BigFam	0	1	1	SixItems	6
21	1802	2	mixed	0	BigFam	0	2	1	SixItems	6
21	2015	1	uniform	1	SmallFam	0	1	2	SixItems	6
21	1898	1	uniform	0	BigFam	0	1	1	SixItems	6
21	1031	1	uniform	1	SmallFam	0	1	2	SixItems	6
21	830	2	mixed	0	SmallFam	0	2	2	SixItems	6
21	2477	2	mixed	1	BigFam	0	2	1	SixItems	6
21	2945	2	mixed	0	BigFam	0	2	1	SixItems	6
21	4040	1	uniform	1	BigFam	0	1	1	SixItems	6
21	1245	1	uniform	0	SmallFam	0	1	2	SixItems	6
21	1261	2	mixed	0	SmallFam	0	2	2	SixItems	6
21	4019	2	mixed	0	SmallFam	0	2	2	SixItems	6
21	3539	1	uniform	0	SmallFam	0	1	2	SixItems	6
22	4447	2	mixed	0	BigFam	0	2	1	ThreeItems	3
22	5634	1	uniform	1	BigFam	0	1	1	ThreeItems	3
22	2031	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
22	2366	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
22	1936	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
22	1684	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
22	3600	1	uniform	1	BigFam	0	1	1	ThreeItems	3
22	2769	2	mixed	1	BigFam	0	2	1	ThreeItems	3
22	1450	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
22	1689	2	mixed	1	BigFam	0	2	1	ThreeItems	3
22	1868	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
22	1684	1	uniform	1	BigFam	0	1	1	ThreeItems	3
22	1824	1	uniform	1	SmallFam	0	1	2	SixItems	6
22	5298	1	uniform	1	BigFam	0	1	1	SixItems	6
22	1706	2	mixed	1	BigFam	0	2	1	SixItems	6
22	1746	2	mixed	1	SmallFam	0	2	2	SixItems	6
22	2804	1	uniform	1	SmallFam	0	1	2	SixItems	6
22	1978	2	mixed	1	BigFam	0	2	1	SixItems	6
22	6008	2	mixed	0	SmallFam	0	2	2	SixItems	6
22	1969	1	uniform	0	BigFam	0	1	1	SixItems	6
22	1318	2	mixed	0	SmallFam	0	2	2	SixItems	6
22	6090	1	uniform	1	BigFam	0	1	1	SixItems	6
22	11020	1	uniform	0	SmallFam	0	1	2	SixItems	6
22	2928	2	mixed	1	BigFam	0	2	1	SixItems	6
22	2087	2	mixed	1	BigFam	0	2	1	SixItems	6
23	2526	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
23	1482	2	mixed	1	BigFam	0	2	1	ThreeItems	3
23	1122	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
23	1970	1	uniform	1	BigFam	0	1	1	ThreeItems	3
23	1238	2	mixed	1	BigFam	0	2	1	ThreeItems	3
23	821	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
23	1673	1	uniform	1	BigFam	0	1	1	ThreeItems	3
23	970	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
23	1188	2	mixed	1	SmallFam	0	2	2	ThreeItems	3
23	901	1	uniform	1	SmallFam	0	1	2	ThreeItems	3
23	914	1	uniform	1	BigFam	0	1	1	ThreeItems	3
23	2132	2	mixed	1	BigFam	0	2	1	SixItems	6
23	9037	2	mixed	1	BigFam	0	2	1	SixItems	6
23	1695	1	uniform	1	SmallFam	0	1	2	SixItems	6
23	1217	1	uniform	1	BigFam	0	1	1	SixItems	6
23	1038	2	mixed	1	SmallFam	0	2	2	SixItems	6
23	1468	2	mixed	1	BigFam	0	2	1	SixItems	6
23	1623	2	mixed	1	SmallFam	0	2	2	SixItems	6
23	20976	1	uniform	1	BigFam	0	1	1	SixItems	6
23	1307	1	uniform	1	SmallFam	0	1	2	SixItems	6
23	1214	2	mixed	1	SmallFam	0	2	2	SixItems	6
23	998	1	uniform	1	BigFam	0	1	1	SixItems	6
23	1410	2	mixed	1	BigFam	0	2	1	SixItems	6
23	2395	1	uniform	1	SmallFam	0	1	2	SixItems	6
23	1672	1	uniform	1	BigFam	0	1	1	SixItems	6
23	24029	1	uniform	1	SmallFam	0	1	2	SixItems	6
23	1425	2	mixed	1	SmallFam	0	2	2	SixItems	6
23	1068	2	mixed	1	BigFam	0	2	1	SixItems	6
23	1503	1	uniform	1	BigFam	0	1	1	SixItems	6
23	1932	2	mixed	1	SmallFam	0	2	2	SixItems	6
23	1572	2	mixed	1	BigFam	0	2	1	SixItems	6
